id,tags,tags_transl,user,userId,title,description,type,page,bookmark,bookmarked,likeCount,viewCount,commentCount,width,height,xRestrict,AI,date,original,thumb,fileName
59259440,"漫画,妖怪ウォッチ,コマさん,コマじろう,うんちく魔,なにこれブキミー,トホホギス,子供向け淫夢,うんち提案おじさん","漫画,妖怪手錶,Komasan,Komajiro,うんちく魔,なにこれブキミー,トホホギス,子供向け淫夢,うんち提案おじさん",ぺぽよ,6592374,うんコマ漫画,"またまた変な漫画です キャラ崩壊 ちょっと暴力表現あります注意",Manga,2,123,No,118,8737,2,1536,2048,AllAges,Unknown,2016-10-01T14:53:00+00:00,https://i.pximg.net/img-original/img/2016/10/01/23/53/57/59259440_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2016/10/01/23/53/57/59259440_p0_square1200.jpg,ぺぽよ/Manga/59259440/59259440_p0.jpg
58842341,"妖怪ウォッチ,じめりんぼう,こおりんぼう,たらりん,ハナホ人,トホホギス","妖怪手錶,Droplette,Slush,Gush,ハナホ人,トホホギス",ぺぽよ,6592374,じめじめじめりんまとめラスト,"続いてしまった…　ラストとありますが終わったわけではないです　次からは普通のらくがきとまとめます　めんどくさいからな<br><br>一年間ぐらい妖怪絵をまとめるのをサボっていたため集めるのが相当大変だったので割と枚数が少ないゆるして　とんでもなくしんどかったんで次からはなるべくこまめに投稿…できるかな<br>その１<strong><a href=""https://www.pixiv.net/artworks/50743644"">illust/50743644</a></strong><br>その２<strong><a href=""https://www.pixiv.net/artworks/51362044"">illust/51362044</a></strong><br>その３<strong><a href=""https://www.pixiv.net/artworks/53180465"">illust/53180465</a></strong>",Illustration,27,54,No,42,2770,4,600,800,AllAges,Unknown,2016-09-05T17:29:00+00:00,https://i.pximg.net/img-original/img/2016/09/06/02/29/11/58842341_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2016/09/06/02/29/11/58842341_p0_square1200.jpg,ぺぽよ/Illustration/58842341/58842341_p0.jpg
58295088,"妖怪ウォッチ,トムニャン","妖怪手錶,Tomnyan",ぺぽよ,6592374,トムニャン,中毒性高い歌を歌う,Illustration,1,105,No,118,3290,0,800,600,AllAges,Unknown,2016-08-06T17:36:00+00:00,https://i.pximg.net/img-original/img/2016/08/07/02/36/04/58295088_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2016/08/07/02/36/04/58295088_p0_square1200.jpg,ぺぽよ/Illustration/58295088_p0.jpg
58170193,"妖怪ウォッチ,ごまスリー","妖怪手錶,Percrushionists",ぺぽよ,6592374,ごまスリ～〜～〜～〜～〜～〜～❣️❣️❣️❣️❣️❣️❣️❣️,こいつメダル頭おかしいすき,Illustration,1,86,No,72,3130,0,564,741,AllAges,Unknown,2016-07-30T20:55:00+00:00,https://i.pximg.net/img-original/img/2016/07/31/05/55/25/58170193_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2016/07/31/05/55/25/58170193_p0_square1200.jpg,ぺぽよ/Illustration/58170193_p0.jpg
57541218,"妖怪ウォッチ,コマさん,なにこれ超かわいい","妖怪手錶,Komasan,なにこれ超かわいい",ぺぽよ,6592374,メイドコマさん１枚漫画,"かなり前の絵です、女装＆コマじろうが大出血キャラ崩壊してるんで注意です 久々の投稿〜～～〜～漫画もっと描きたい",Illustration,1,204,No,195,6751,1,1024,1365,AllAges,Unknown,2016-06-22T15:22:00+00:00,https://i.pximg.net/img-original/img/2016/06/23/00/22/39/57541218_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2016/06/23/00/22/39/57541218_p0_square1200.jpg,ぺぽよ/Illustration/57541218_p0.jpg
54262656,"たまごっち,ラブリっち,メロディっち,ラブメロ","tamagotchi,Lovelitchi,Melodytchi,ラブメロ",ぺぽよ,6592374,たまごっちらくがき,だんだん進むにつれて古くなっていきます(去年まで)と同時にクオリティも下がる<br>デジタル絵は最後の一枚以外全て３DSで描いてます　ペンタブむずかしい<br>やっぱり昔の癖でラブリっちばっかり描いてしまいますね<br><br>みなさんタグや評価ありがとうございます！！！嬉しいです…また出すかも,Illustration,26,83,No,67,4428,3,600,450,AllAges,Unknown,2015-12-26T16:27:00+00:00,https://i.pximg.net/img-original/img/2015/12/27/01/27/54/54262656_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/12/27/01/27/54/54262656_p0_square1200.jpg,ぺぽよ/Illustration/54262656/54262656_p0.jpg
53180465,"妖怪ウォッチ,たらりん,じめりんぼう,こおりんぼう,コマさん,雨女","妖怪手錶,Gush,Droplette,Slush,Komasan,雨女",ぺぽよ,6592374,じめじめりんまとめ～なんとその３,"ほぼじめりんぼう系です　色んな妖怪との絡みもありますので注意　ｃｐごちゃまぜです<br><br>デジタル絵は３ＤＳを使って描いております　アナログ絵はまともなのないです…<br><br>キャラ崩壊？かもなので注意です<br><br>その１　<strong><a href=""https://www.pixiv.net/artworks/50743644"">illust/50743644</a></strong><br><br>その２　<strong><a href=""https://www.pixiv.net/artworks/51362044"">illust/51362044</a></strong><br><br>ラスト<br><strong><a href=""https://www.pixiv.net/artworks/58842341"">illust/58842341</a></strong><br><br>何度も言いますがほぼじめりんぼうしかいません！！！！",Illustration,41,84,No,86,4755,2,600,450,AllAges,Unknown,2015-10-23T21:21:00+00:00,https://i.pximg.net/img-original/img/2015/10/24/06/21/04/53180465_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/10/24/06/21/04/53180465_p0_square1200.jpg,ぺぽよ/Illustration/53180465/53180465_p0.jpg
52027521,"たまごっち,もりぱくコフレ団,もりりっち,きゃんでぃぱくぱく,コフレっち","tamagotchi,もりぱくコフレ団,Moriritchi,きゃんでぃぱくぱく,Coffretchi",ぺぽよ,6592374,もりぱくコフレ団,描くの大変だった　まともに描いたのは初めてですね,Illustration,1,138,No,110,3798,2,600,360,AllAges,Unknown,2015-08-17T03:35:00+00:00,https://i.pximg.net/img-original/img/2015/08/17/12/35/56/52027521_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/08/17/12/35/56/52027521_p0_square1200.jpg,ぺぽよ/Illustration/52027521_p0.jpg
51620771,"妖怪ウォッチ,うらや飯","妖怪手錶,うらや飯",ぺぽよ,6592374,うらや飯,二枚しかありません,Illustration,2,75,No,63,3273,0,600,450,AllAges,Unknown,2015-07-26T08:31:00+00:00,https://i.pximg.net/img-original/img/2015/07/26/17/31/55/51620771_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/07/26/17/31/55/51620771_p0_square1200.jpg,ぺぽよ/Illustration/51620771/51620771_p0.jpg
51603325,"妖怪ウォッチ,まてんし,TETSUYA,なにこれプリチー","妖怪手錶,K'mon-K'mon,TETSUYA,なにこれプリチー",ぺぽよ,6592374,まてTETSU,ウスラカゲかわいい,Illustration,1,122,No,94,3540,5,600,450,AllAges,Unknown,2015-07-25T10:06:00+00:00,https://i.pximg.net/img-original/img/2015/07/25/19/06/06/51603325_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/07/25/19/06/06/51603325_p0_square1200.jpg,ぺぽよ/Illustration/51603325_p0.jpg
51487474,"妖怪ウォッチ,じめりんぼう,こおりんぼう,たらりん","妖怪手錶,Droplette,Slush,Gush",ぺぽよ,6592374,こまこすじめりんたち,水と氷と血にコスプレさせるとかこいつどうかしてるぜ,Illustration,3,59,No,51,2824,1,600,450,AllAges,Unknown,2015-07-18T17:35:00+00:00,https://i.pximg.net/img-original/img/2015/07/19/02/35/07/51487474_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/07/19/02/35/07/51487474_p0_square1200.jpg,ぺぽよ/Illustration/51487474/51487474_p0.jpg
51475208,"妖怪ウォッチ,じめりんぼう","妖怪手錶,Droplette",ぺぽよ,6592374,じめ···,前のをいじっただけ,Illustration,1,53,No,46,1885,2,600,450,AllAges,Unknown,2015-07-18T06:52:00+00:00,https://i.pximg.net/img-original/img/2015/07/18/15/52/26/51475208_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/07/18/15/52/26/51475208_p0_square1200.jpg,ぺぽよ/Illustration/51475208_p0.jpg
51392203,"妖怪ウォッチ,じめりんぼう","妖怪手錶,Droplette",ぺぽよ,6592374,完全勝利したじめりんぼうUC,じめりんぼうかわいい,Illustration,1,58,No,54,1939,2,600,450,AllAges,Unknown,2015-07-12T17:34:00+00:00,https://i.pximg.net/img-original/img/2015/07/13/02/34/05/51392203_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/07/13/02/34/05/51392203_p0_square1200.jpg,ぺぽよ/Illustration/51392203_p0.jpg
51362044,"妖怪ウォッチ,じめりんぼう,こおりんぼう,たらりん,なにこれプリチー,ゆきおんな,ふぶき姫,雨ふらし,さむガリ,雨女(妖怪ウォッチ)","妖怪手錶,Droplette,Slush,Gush,なにこれプリチー,Frostina,ふぶき姫,雨ふらし,さむガリ,雨女（妖怪手表）",ぺぽよ,6592374,水滴妖怪まとめ～　２？,"ほとんどアナログ　まともに描いたの少ないです…ＣＰ絵多いかも　いろいろ酷かったりちょいグロあったりするので注意です　画力はない…<br><br>その３　<strong><a href=""https://www.pixiv.net/artworks/53180465"">illust/53180465</a></strong>",Illustration,30,80,No,87,4269,7,600,340,AllAges,Unknown,2015-07-11T10:06:00+00:00,https://i.pximg.net/img-original/img/2015/07/11/19/06/02/51362044_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/07/11/19/06/02/51362044_p0_square1200.jpg,ぺぽよ/Illustration/51362044/51362044_p0.jpg
51137896,"妖怪ウォッチ,じめりんぼう","妖怪手錶,Droplette",ぺぽよ,6592374,じめりーん,じ　め　じ　め　し　て　な　い,Illustration,1,65,No,60,2481,1,600,450,AllAges,Unknown,2015-06-28T10:54:00+00:00,https://i.pximg.net/img-original/img/2015/06/28/19/54/30/51137896_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/06/28/19/54/30/51137896_p0_square1200.jpg,ぺぽよ/Illustration/51137896_p0.jpg
50743644,"妖怪ウォッチ,たらりん,じめりんぼう,こおりんぼう,フミちゃん,なにこれプリチー,木霊文花","妖怪手錶,Gush,Droplette,Slush,Fumi-chan,なにこれプリチー,木霊文花",ぺぽよ,6592374,じめりん系統妖怪まとめ,"表紙詐欺かこれは…地味にグロい(たらりんは元からグロいが)<br>あんましまともな絵がありませんでしたん<br>フミちゃんもいるよ<br><br>その２　<strong><a href=""https://www.pixiv.net/artworks/51362044"">illust/51362044</a></strong>",Illustration,13,74,No,68,4013,0,600,450,AllAges,Unknown,2015-06-05T17:48:00+00:00,https://i.pximg.net/img-original/img/2015/06/06/02/48/56/50743644_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/06/06/02/48/56/50743644_p0_square1200.jpg,ぺぽよ/Illustration/50743644/50743644_p0.jpg
50742661,"妖怪ウォッチ,じめりんぼう,こおりんぼう,たらりん,ブキミー族,なにこれプリチー","妖怪手錶,Droplette,Slush,Gush,ブキミー族,なにこれプリチー",ぺぽよ,6592374,またまたじめりんこおりんたらりん,こいつら可愛すぎない？<br>あとアンケート初めて使った,Illustration,1,74,No,70,2923,6,342,449,AllAges,Unknown,2015-06-05T16:36:00+00:00,https://i.pximg.net/img-original/img/2015/06/06/01/36/15/50742661_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/06/06/01/36/15/50742661_p0_square1200.jpg,ぺぽよ/Illustration/50742661_p0.jpg
49965564,"妖怪ウォッチ,じめりんぼう,こおりんぼう,たらりん","妖怪手錶,Droplette,Slush,Gush",ぺぽよ,6592374,じめりんたらりんこおりん,複数投稿が死ぬほどめんどくさい,Illustration,1,101,No,83,5361,6,640,480,AllAges,Unknown,2015-04-21T16:45:00+00:00,https://i.pximg.net/img-original/img/2015/04/22/01/45/04/49965564_p0.jpg,https://i.pximg.net/c/250x250_80_a2/img-master/img/2015/04/22/01/45/04/49965564_p0_square1200.jpg,ぺぽよ/Illustration/49965564_p0.jpg
